source1_entity_id,cand_count,gt_matches,pred_matches_82,pred_matches_90,pred_matches_95,top1_prob,top2_prob,prob_margin,has_zero_gt,top1_is_correct,top1_candidate_id,top1_source
S1-128634060,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-969168724,source3
S1-128671327,34,0,0,0,0,0.0,0.0,0.0,true,false,S2-115146211,source2
S1-128695268,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-369031270,source3
S1-128695573,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-260455973,source3
S1-12875924,14,0,0,0,0,0.0018,0.0001,0.0017,true,false,S2-168976669,source2
S1-128981240,1,0,0,0,0,0.7142,0.0,0.7142,true,false,S3-386240864,source3
S1-129019824,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-313291466,source2
S1-129063661,49,0,0,0,0,0.0001,0.0,0.0,true,false,S2-342712833,source2
S1-129110529,51,0,0,0,0,0.0,0.0,0.0,true,false,S3-458486344,source3
S1-129126625,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-474872956,source3
S1-1291463,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-931855762,source3
S1-129166167,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-986448283,source2
S1-129176396,1,1,1,1,1,0.999,0.0,0.999,false,true,S2-335585674,source2
S1-129379997,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-589386453,source3
S1-129422789,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-447809638,source2
S1-12943250,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-152926449,source2
S1-129830376,25,0,0,0,0,0.0,0.0,0.0,true,false,S3-901201480,source3
S1-130034572,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-990372771,source3
S1-130036606,2,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-112112297,source3
S1-130047832,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-212012794,source3
S1-130083530,4,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-570560297,source2
S1-13024785,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-272107686,source2
S1-130378264,5,0,0,0,0,0.0,0.0,0.0,true,false,S3-459529146,source3
S1-130677609,42,0,0,0,0,0.0,0.0,0.0,true,false,S2-488548827,source2
S1-130695685,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-368171587,source3
S1-130948558,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-300352086,source2
S1-13106651,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-625588117,source3
S1-131116971,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-543459874,source2
S1-131286238,41,0,0,0,0,0.0,0.0,0.0,true,false,S3-472286617,source3
S1-131288997,3,1,1,1,1,0.9998,0.0,0.9997,false,true,S2-681568197,source2
S1-131314062,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-133658709,source3
S1-131392607,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-193026221,source2
S1-131487861,40,0,0,0,0,0.001,0.0002,0.0008,true,false,S2-948293396,source2
S1-131544026,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-525889040,source2
S1-131616589,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-904915098,source3
S1-131694328,14,1,1,1,1,0.9986,0.0001,0.9986,false,true,S3-453861271,source3
S1-13173234,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-804650155,source3
S1-131797245,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-494937834,source2
S1-13184655,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-889587153,source2
S1-131911443,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-447455635,source3
S1-132269113,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-999295720,source2
S1-132337315,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-170229472,source3
S1-132383645,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-921471996,source3
S1-132481041,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-86658242,source3
S1-132726348,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-546333541,source2
S1-132733362,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-340342246,source3
S1-132864306,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-199821793,source3
S1-133008163,1,1,1,1,1,0.9998,0.0,0.9998,false,true,S2-327631457,source2
S1-133037285,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-980137130,source2
S1-133110515,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-204556967,source2
S1-133216185,1,0,0,0,0,0.072,0.0,0.072,true,false,S3-75478988,source3
S1-133685020,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-154748565,source2
S1-133860060,1,1,1,1,1,0.9995,0.0,0.9995,false,true,S2-43889792,source2
S1-133951992,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-75752139,source2
S1-133966420,55,0,0,0,0,0.0002,0.0002,0.0,true,false,S2-160442723,source2
S1-133987037,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-937656129,source3
S1-134077989,43,0,0,0,0,0.0,0.0,0.0,true,false,S2-417780470,source2
S1-1340852,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-439667927,source3
S1-134095426,41,0,0,0,0,0.0004,0.0,0.0003,true,false,S2-929823058,source2
S1-134125844,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-51459400,source2
S1-13464042,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-44295627,source2
S1-134701923,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-628848549,source2
S1-134717804,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-533185918,source2
S1-134898809,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-475706495,source2
S1-13496460,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-710093360,source2
S1-134978945,30,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-429716891,source3
S1-135097409,56,0,0,0,0,0.0,0.0,0.0,true,false,S3-383524965,source3
S1-135208388,1,1,1,1,1,0.9995,0.0,0.9995,false,true,S3-57514262,source3
S1-135237630,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-995134427,source2
S1-135392637,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-463489454,source2
S1-135594079,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-823738212,source3
S1-135715244,60,0,0,0,0,0.0002,0.0,0.0001,true,false,S2-110239007,source2
S1-135768644,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-497025062,source2
S1-135770347,43,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-801955850,source3
S1-135880222,32,0,0,0,0,0.0,0.0,0.0,true,false,S2-185148108,source2
S1-135958603,58,0,0,0,0,0.0,0.0,0.0,true,false,S2-833567321,source2
S1-136054192,51,0,0,0,0,0.5722,0.0,0.5722,true,false,S2-95883726,source2
S1-136236806,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-401482753,source3
S1-13638561,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-222900232,source2
S1-136390461,38,0,0,0,0,0.0007,0.0001,0.0006,true,false,S2-924143713,source2
S1-136461355,23,1,0,0,0,0.5079,0.0,0.5079,false,true,S3-433729747,source3
S1-136538611,10,0,0,0,0,0.0001,0.0,0.0,true,false,S2-333497398,source2
S1-136558519,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-560902508,source2
S1-136645823,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-510564939,source2
S1-136705690,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-48423978,source2
S1-136871669,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-851450489,source3
S1-136893545,1,0,0,0,0,0.1451,0.0,0.1451,true,false,S2-965485665,source2
S1-136894582,52,0,0,0,0,0.0,0.0,0.0,true,false,S2-918939789,source2
S1-136903024,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-150053591,source2
S1-137026686,2,1,0,0,0,0.0041,0.0,0.0041,false,true,S2-840758843,source2
S1-137046510,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-285174787,source2
S1-137075219,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-659530378,source2
S1-137108807,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-826218852,source3
S1-137128171,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-701347531,source2
S1-137180739,30,0,0,0,0,0.0,0.0,0.0,true,false,S3-846671528,source3
S1-137242371,26,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-167131647,source3
S1-137354200,44,0,0,0,0,0.0001,0.0,0.0,true,false,S3-828529196,source3
S1-137361418,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-805167640,source3
S1-137421181,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-781869899,source2
S1-137505121,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-199371086,source2
S1-137529648,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-447055701,source2
S1-137657498,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-902803247,source3
S1-137682774,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-101994016,source3
S1-137817720,7,0,0,0,0,0.0,0.0,0.0,true,false,S3-463381394,source3
S1-137897974,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-702169366,source3
S1-138001666,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-957963162,source2
S1-138108241,25,0,0,0,0,0.0,0.0,0.0,true,false,S2-431387186,source2
S1-138217554,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-284933331,source3
S1-138270409,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-454541234,source3
S1-138405377,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-165809100,source2
S1-138413861,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-950112893,source2
S1-138452270,58,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-458156761,source3
S1-138551653,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-442497176,source2
S1-138584182,2,0,0,0,0,0.0002,0.0,0.0001,true,false,S3-537325505,source3
S1-13859063,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-227045390,source3
S1-138706126,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-280203648,source3
S1-138807231,42,0,0,0,0,0.0016,0.0,0.0016,true,false,S3-653394981,source3
S1-138997274,34,0,0,0,0,0.0,0.0,0.0,true,false,S3-574586551,source3
S1-13910185,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-863463356,source3
S1-139115196,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-625532396,source3
S1-139277984,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-325091908,source3
S1-13938633,68,0,0,0,0,0.0021,0.0004,0.0016,true,false,S2-805791049,source2
S1-139403590,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-415969054,source3
S1-139477976,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-314631926,source2
S1-139605988,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-863941655,source2
S1-139723933,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-829592833,source3
S1-139771186,41,0,0,0,0,0.0,0.0,0.0,true,false,S3-921735067,source3
S1-139843197,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-732470549,source3
S1-139997920,2,0,0,0,0,0.0616,0.0,0.0616,true,false,S2-610487117,source2
S1-140145925,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-942768154,source2
S1-140279129,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-83389739,source2
S1-14032296,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-481316186,source3
S1-140545093,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-396104706,source2
S1-140627480,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-55421595,source2
S1-140661233,56,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-534699114,source3
S1-140983853,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-771695132,source2
S1-141043631,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-917544277,source3
S1-141126090,53,0,0,0,0,0.0,0.0,0.0,true,false,S3-678260082,source3
S1-141196042,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-847392050,source2
S1-141208490,4,0,0,0,0,0.0001,0.0,0.0,true,false,S3-70512447,source3
S1-141235030,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-198459316,source3
S1-141278611,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-916573867,source3
S1-141358787,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-778496967,source3
S1-141507435,6,0,0,0,0,0.0,0.0,0.0,true,false,S3-311169432,source3
S1-14161680,89,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-468782642,source2
S1-141651343,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-258911646,source2
S1-141651914,6,0,0,0,0,0.1916,0.0,0.1916,true,false,S2-758947477,source2
S1-141681778,1,0,0,0,0,0.001,0.0,0.001,true,false,S2-65897181,source2
S1-141798354,40,0,0,0,0,0.0,0.0,0.0,true,false,S2-17776298,source2
S1-141866439,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-414832125,source3
S1-141873858,2,1,1,1,1,0.9828,0.0,0.9828,false,true,S2-198862665,source2
S1-142014773,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-132837099,source2
S1-142080323,3,0,0,0,0,0.0001,0.0,0.0,true,false,S3-431634813,source3
S1-142288436,30,0,0,0,0,0.0,0.0,0.0,true,false,S3-267297448,source3
S1-142414220,54,0,0,0,0,0.0183,0.0003,0.018,true,false,S3-856285441,source3
S1-142434511,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-863476565,source2
S1-142623819,11,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-131872909,source2
S1-142729564,46,0,0,0,0,0.0,0.0,0.0,true,false,S3-96942114,source3
S1-142759990,57,0,0,0,0,0.0,0.0,0.0,true,false,S2-851754490,source2
S1-143024837,1,1,1,1,0,0.9072,0.0,0.9072,false,true,S3-927814096,source3
S1-14306813,1,1,1,1,1,0.9686,0.0,0.9686,false,true,S2-230859029,source2
S1-14310054,2,1,1,1,1,0.9974,0.0003,0.9972,false,true,S3-576716684,source3
S1-143223208,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-552333935,source2
S1-14329636,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-590833829,source2
S1-143303148,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-949705243,source2
S1-143562125,1,1,1,1,1,0.9943,0.0,0.9943,false,true,S3-257278944,source3
S1-143665407,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-797593483,source2
S1-143908901,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-410773396,source2
S1-143951516,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-612212623,source3
S1-143958303,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-392735316,source3
S1-144167447,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-181133326,source2
S1-144190583,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-733681637,source2
S1-144212889,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-963186955,source2
S1-144225363,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-916573867,source3
S1-144335241,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-393940498,source2
S1-14433627,2,0,0,0,0,0.01,0.0001,0.0099,true,false,S3-306690644,source3
S1-144417724,49,0,0,0,0,0.0,0.0,0.0,true,false,S3-4086513,source3
S1-144429105,7,0,0,0,0,0.0002,0.0002,0.0,true,false,S3-1375304,source3
S1-144677817,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-387143342,source3
S1-144718195,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-373678906,source2
S1-144750550,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-548035537,source3
S1-144848940,1,1,1,1,1,0.9997,0.0,0.9997,false,true,S3-119514810,source3
S1-144949748,1,1,1,1,1,0.9896,0.0,0.9896,false,true,S3-684111261,source3
S1-144979450,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-242594478,source2
S1-145029652,26,0,0,0,0,0.0,0.0,0.0,true,false,S2-539761068,source2
S1-14533018,41,0,0,0,0,0.0,0.0,0.0,true,false,S2-802219056,source2
S1-145347260,49,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-510424275,source2
S1-145473256,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-53072578,source3
S1-145845008,26,0,0,0,0,0.0,0.0,0.0,true,false,S2-12434856,source2
S1-14585871,33,0,0,0,0,0.0,0.0,0.0,true,false,S2-750442394,source2
S1-145926785,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-220839744,source3
S1-146050247,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-141696937,source2
S1-146099349,49,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-637726220,source2
S1-146139805,8,0,0,0,0,0.0,0.0,0.0,true,false,S2-664984893,source2
S1-146165069,73,0,0,0,0,0.0003,0.0002,0.0001,true,false,S3-340048189,source3
S1-146222269,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-202445256,source3
S1-146356444,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-125071148,source2
S1-146356467,37,0,0,0,0,0.0,0.0,0.0,true,false,S3-108558103,source3
S1-146513196,1,0,0,0,0,0.0052,0.0,0.0052,true,false,S2-187498810,source2
S1-146626653,3,0,0,0,0,0.0003,0.0,0.0002,true,false,S2-721606941,source2
S1-146729277,68,0,0,0,0,0.0,0.0,0.0,true,false,S3-673840836,source3
S1-146738150,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-362301352,source3
S1-146758502,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-821222193,source3
S1-146773591,12,0,0,0,0,0.0,0.0,0.0,true,false,S2-485186119,source2
S1-146941945,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-198759263,source2
S1-147055427,1,0,0,0,0,0.0409,0.0,0.0409,true,false,S3-901201480,source3
S1-147109963,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-799226958,source3
S1-147142594,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-58356590,source3
S1-147262657,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-121831133,source3
S1-147278478,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-614564394,source3
S1-147291361,36,0,0,0,0,0.0001,0.0,0.0,true,false,S2-76098565,source2
S1-147371451,1,1,1,1,1,0.9931,0.0,0.9931,false,true,S2-837872287,source2
S1-147373818,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-898087917,source2
S1-147380453,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-730759209,source3
S1-147388490,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-891469234,source2
S1-147465602,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-642334297,source2
S1-147569934,83,0,0,0,0,0.0253,0.0002,0.0251,true,false,S2-888873504,source2
S1-147604982,1,1,1,1,1,0.9928,0.0,0.9928,false,true,S2-578442147,source2
S1-147676645,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-612029514,source3
S1-147804629,5,0,0,0,0,0.0044,0.0006,0.0038,true,false,S2-113674828,source2
S1-147833627,1,1,1,1,1,0.9989,0.0,0.9989,false,true,S3-81038388,source3
S1-14816779,2,1,1,1,1,0.9967,0.0,0.9967,false,true,S3-892375765,source3
S1-148328119,9,0,0,0,0,0.0004,0.0002,0.0003,true,false,S2-6194793,source2
S1-148353436,28,0,0,0,0,0.0,0.0,0.0,true,false,S3-607392217,source3
S1-148375950,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-702960805,source3
S1-148511077,36,0,0,0,0,0.0,0.0,0.0,true,false,S2-636698678,source2
S1-148572108,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-73274738,source3
S1-148700365,113,0,0,0,0,0.0,0.0,0.0,true,false,S3-445901533,source3
S1-148756584,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-778194057,source3
S1-148758725,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-999177073,source2
S1-148764564,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-811625629,source3
S1-148773801,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-701318085,source2
S1-148813395,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-822747397,source2
S1-148825883,1,0,1,1,1,0.9623,0.0,0.9623,true,false,S2-420994904,source2
S1-148940522,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-598892573,source3
S1-148960748,6,0,0,0,0,0.0,0.0,0.0,true,false,S3-552762137,source3
S1-148965519,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-353781070,source3
S1-148984770,52,0,0,0,0,0.0487,0.0,0.0487,true,false,S2-843937862,source2
S1-148987820,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-22913222,source2
S1-149134144,48,0,0,0,0,0.0,0.0,0.0,true,false,S2-64468135,source2
S1-14950203,59,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-718235930,source2
S1-149710918,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-639229044,source3
S1-149728376,52,0,0,0,0,0.0,0.0,0.0,true,false,S3-506761847,source3
S1-149890609,33,0,0,0,0,0.0,0.0,0.0,true,false,S2-438490281,source2
S1-149907748,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-952289116,source2
S1-149927508,58,0,0,0,0,0.0,0.0,0.0,true,false,S2-710506734,source2
S1-149965526,2,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-808715434,source2
S1-15020282,4,0,0,0,0,0.0001,0.0,0.0,true,false,S2-612994767,source2
S1-150228997,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-471441474,source2
S1-150260513,11,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-86582856,source2
S1-150309469,7,0,0,0,0,0.0002,0.0002,0.0,true,false,S2-530880857,source2
S1-150364129,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-562967662,source2
S1-150383955,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-197493885,source2
S1-15044991,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-428055077,source3
S1-150454257,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-332992564,source3
S1-150695513,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-30774393,source3
S1-150712396,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-813216870,source2
S1-150797038,7,0,0,0,0,0.0,0.0,0.0,true,false,S3-145845001,source3
S1-150829563,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-243853713,source3
S1-150837810,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-396716947,source3
S1-151073973,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-535968227,source2
S1-151248620,19,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-937254230,source2
S1-151325990,1,1,1,1,1,0.9945,0.0,0.9945,false,true,S3-111934360,source3
S1-151554903,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-662040896,source2
S1-151608539,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-819728534,source2
S1-151714625,2,1,0,0,0,0.777,0.0003,0.7767,false,true,S3-451071182,source3
S1-152031440,26,0,0,0,0,0.0,0.0,0.0,true,false,S2-700906813,source2
S1-152103175,2,0,0,0,0,0.0001,0.0,0.0,true,false,S2-350793982,source2
S1-152119275,46,0,0,0,0,0.0003,0.0,0.0003,true,false,S2-134516401,source2
S1-152209262,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-733088840,source2
S1-152270177,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-744685697,source2
S1-152431280,5,0,0,0,0,0.0001,0.0001,0.0001,true,false,S3-702608727,source3
S1-152457941,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-681269914,source2
S1-152496348,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-718283885,source2
S1-152515054,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-513674710,source2
S1-152581295,46,0,0,0,0,0.0001,0.0,0.0,true,false,S2-263719676,source2
S1-152649702,39,1,1,0,0,0.8595,0.0827,0.7768,false,true,S3-833800741,source3
S1-152655726,1,0,0,0,0,0.038,0.0,0.038,true,false,S3-571367311,source3
S1-152718448,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-25703437,source2
S1-152829332,70,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-743248972,source2
S1-152837942,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-155292663,source3
S1-152967828,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-620985027,source2
S1-15301463,37,0,0,0,0,0.0,0.0,0.0,true,false,S3-739379278,source3
S1-153092128,5,0,0,0,0,0.0001,0.0,0.0,true,false,S3-906411275,source3
S1-153136041,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-41783335,source2
S1-153153183,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-899709949,source3
S1-153174398,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-2406667,source3
S1-153209967,2,0,0,0,0,0.1906,0.0,0.1906,true,false,S2-834297735,source2
S1-153314910,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-172088369,source2
S1-153379062,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-180927302,source3
S1-153550473,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-931600901,source3
S1-153635318,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-772348441,source3
S1-153636238,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-424115183,source3
S1-153680800,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-752508714,source2
S1-153700682,37,0,0,0,0,0.0,0.0,0.0,true,false,S3-153726883,source3
S1-154232545,32,0,0,0,0,0.0001,0.0001,0.0001,true,false,S3-882463215,source3
S1-154278960,5,0,0,0,0,0.0,0.0,0.0,true,false,S2-723956284,source2
S1-15437373,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-633460960,source3
S1-154383948,2,0,0,0,0,0.0002,0.0,0.0001,true,false,S2-540419277,source2
S1-154508979,1,0,0,0,0,0.6646,0.0,0.6646,true,false,S2-829494611,source2
S1-154699800,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-568336525,source3
S1-15474575,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-188917758,source2
S1-154900181,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-951603366,source2
S1-154972752,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-921880493,source3
S1-155196307,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-365506583,source2
S1-155701350,1,1,0,0,0,0.7384,0.0,0.7384,false,true,S3-245618183,source3
S1-155796061,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-504869514,source2
S1-155814648,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-33279835,source3
S1-155964028,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-604221051,source3
S1-155970152,4,0,0,0,0,0.3626,0.0001,0.3625,true,false,S3-303819266,source3
S1-156010189,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-882945097,source3
S1-156028688,32,0,0,0,0,0.0,0.0,0.0,true,false,S2-281803835,source2
S1-156029536,43,0,0,0,0,0.0,0.0,0.0,true,false,S2-907395422,source2
S1-156136556,57,0,0,0,0,0.0,0.0,0.0,true,false,S3-419447747,source3
S1-156270989,45,0,0,0,0,0.0,0.0,0.0,true,false,S3-596541484,source3
S1-156409287,7,0,0,0,0,0.0144,0.0002,0.0142,true,false,S2-713198548,source2
S1-156513520,2,1,0,0,0,0.66,0.0001,0.6599,false,true,S3-284947176,source3
S1-15654723,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-182485473,source2
